calltry,date,time,duration,lastprompt,UID,village,Treatment,month,date,year
1,11/14/2011,11/14/11 10:31,125,"1321246853	9913665379	7930142000	1321246989	Prompt",1033011,SANGANI,2,11,14,11
1,11/14/2011,11/14/11 10:35,N/A,N/A,1033020,SANGANI,2,11,14,11
1,11/14/2011,11/14/11 10:35,N/A,N/A,1033020,SANGANI,2,11,14,11
1,11/14/2011,11/14/11 10:35,95,"1321247118	9099440838	7930142000	1321247224	Abort call",1033023,SANGANI,2,11,14,11
1,11/14/2011,11/14/11 10:35,79,"1321247110	9099783342	7930142000	1321247200	Prompt",1033017,SANGANI,1,11,14,11
1,11/14/2011,11/14/11 10:35,87,"1321247122	9662176367	7930142000	1321247232	Prompt",1033029,SANGANI,1,11,14,11
1,11/14/2011,11/14/11 10:35,162,"1321247120	9727224283	7930142000	1321247303	Prompt",1033027,SANGANI,2,11,14,11
1,11/14/2011,11/14/11 10:35,100,"1321247124	9879018573	7930142000	1321247236	Prompt",1033033,SANGANI,2,11,14,11
1,11/14/2011,11/14/11 10:35,55,q1.wav,1033016,SANGANI,1,11,14,11
1,11/14/2011,11/14/11 10:35,105,"1321247112	9913429225	7930142000	1321247230	Prompt",1033018,SANGANI,1,11,14,11
1,11/14/2011,11/14/11 10:40,74,"1321247415	9099441408	7930142000	1321247503	Prompt",1034006,SANOSARA,2,11,14,11
1,11/14/2011,11/14/11 10:40,124,"1321247425	9712198574	7930142000	1321247564	Prompt",1034022,SANOSARA,1,11,14,11
1,11/14/2011,11/14/11 10:40,125,"1321247419	9724428002	7930142000	1321247559	Prompt",1034008,SANOSARA,1,11,14,11
1,11/14/2011,11/14/11 10:40,70,q1.wav,1034007,SANOSARA,2,11,14,11
1,11/14/2011,11/14/11 10:40,99,"1321247409	9909875892	7930142000	1321247529	Prompt",1034001,SANOSARA,2,11,14,11
1,11/14/2011,11/14/11 10:40,118,"1321247423	9978460897	7930142000	1321247556	Prompt",1034015,SANOSARA,2,11,14,11
1,11/14/2011,11/14/11 10:40,N/A,N/A,1033034,SANGANI,2,11,14,11
1,11/14/2011,11/14/11 10:40,N/A,N/A,1033034,SANGANI,2,11,14,11
1,11/14/2011,11/14/11 10:45,95,"1321247707	7567042435	7930142000	1321247812	Abort call",1034023,SANOSARA,1,11,14,11
1,11/14/2011,11/14/11 10:45,70,"1321247711	9574176800	7930142000	1321247799	Prompt",1034026,SANOSARA,2,11,14,11
1,11/14/2011,11/14/11 10:45,116,q3.wav,1034028,SANOSARA,1,11,14,11
1,11/14/2011,11/14/11 10:45,78,q1.wav,1034030,SANOSARA,2,11,14,11
1,11/14/2011,11/14/11 10:45,148,"1321247717	9825822882	7930142000	1321247877	Prompt",1034029,SANOSARA,1,11,14,11
1,11/14/2011,11/14/11 10:45,79,"1321247721	9974975294	7930142000	1321247814	Prompt",1034033,SANOSARA,1,11,14,11
1,11/14/2011,11/14/11 10:45,102,"1321247709	9979999255	7930142000	1321247822	Prompt",1034024,SANOSARA,2,11,14,11
1,11/14/2011,11/14/11 10:45,90,"1321247713	9998049812	7930142000	1321247824	Prompt",1034027,SANOSARA,1,11,14,11
1,11/14/2011,11/14/11 10:50,N/A,N/A,1037013,SURAI,1,11,14,11
1,11/14/2011,11/14/11 10:50,N/A,N/A,1037013,SURAI,1,11,14,11
1,11/14/2011,11/14/11 10:50,59,q2.wav,1037006,SURAI,2,11,14,11
1,11/14/2011,11/14/11 10:50,72,"1321248023	9099356137	7930142000	1321248109	Prompt",1037015,SURAI,1,11,14,11
1,11/14/2011,11/14/11 10:50,94,q1.wav,1037005,SURAI,2,11,14,11
1,11/14/2011,11/14/11 10:50,94,"1321248007	9724437605	7930142000	1321248119	Prompt",1034038,SANOSARA,2,11,14,11
1,11/14/2011,11/14/11 10:50,N/A,N/A,1037008,SURAI,1,11,14,11
1,11/14/2011,11/14/11 10:50,N/A,N/A,1037008,SURAI,1,11,14,11
1,11/14/2011,11/14/11 10:50,145,"1321248019	9898923715	7930142000	1321248182	Prompt",1037012,SURAI,2,11,14,11
1,11/14/2011,11/14/11 10:50,N/A,N/A,1037016,SURAI,1,11,14,11
1,11/14/2011,11/14/11 10:50,N/A,N/A,1037016,SURAI,1,11,14,11
1,11/14/2011,11/14/11 10:50,119,"1321248017	9913655270	7930142000	1321248154	Abort call",1037011,SURAI,1,11,14,11
1,11/14/2011,11/14/11 10:50,124,"1321248009	9998558453	7930142000	1321248148	Abort call",1037003,SURAI,1,11,14,11
1,11/14/2011,11/14/11 10:55,69,q1.wav,1037017,SURAI,1,11,14,11
1,11/14/2011,11/14/11 10:55,134,"1321248309	9537741309	7930142000	1321248466	Prompt",1037022,SURAI,1,11,14,11
1,11/14/2011,11/14/11 10:55,105,"1321248317	9725530358	7930142000	1321248432	Prompt",1037033,SURAI,2,11,14,11
1,11/14/2011,11/14/11 10:55,95,"1321248313	9913740308	7930142000	1321248424	Abort call",1037030,SURAI,2,11,14,11
1,11/14/2011,11/14/11 10:55,163,"1321248325	9913994088	7930142000	1321248506	Prompt",1037038,SURAI,2,11,14,11
1,11/14/2011,11/14/11 10:55,110,"1321248323	9925308298	7930142000	1321248447	dtmf		1",1037036,SURAI,2,11,14,11
1,11/14/2011,11/14/11 10:55,88,"1321248315	9925586510	7930142000	1321248418	Prompt",1037032,SURAI,2,11,14,11
1,11/14/2011,11/14/11 10:55,1,welcome.wav,1037035,SURAI,2,11,14,11
1,11/14/2011,11/14/11 10:55,95,"1321248319	9978525372	7930142000	1321248425	Abort call",1037034,SURAI,2,11,14,11
1,11/14/2011,11/14/11 10:59,72,"1321248546	8980847022	7930142000	1321248636	Abort call",1033003,SANGANI,1,11,14,11
1,11/14/2011,11/14/11 10:59,151,thankyou_responsecall.wav,2040038,VATAVACHH,1,11,14,11
1,11/14/2011,11/14/11 10:59,3,welcome_responsecall.wav,1038026,TAJPAR,1,11,14,11
1,11/14/2011,11/14/11 10:59,157,"thankyourecord_responsecall.wav	1",2015004,KESHARPAR,1,11,14,11
1,11/14/2011,11/14/11 11:00,66,"1321248641	8140274095	7930142000	1321248723	Abort call",1038007,TAJPAR,1,11,14,11
1,11/14/2011,11/14/11 11:00,70,"1321248639	8980841355	7930142000	1321248723	Abort call",1038003,TAJPAR,1,11,14,11
1,11/14/2011,11/14/11 11:00,29,q1.wav,1038001,TAJPAR,2,11,14,11
1,11/14/2011,11/14/11 11:01,58,"1321248643	9427663974	7930142000	1321248723	Abort call",1038009,TAJPAR,2,11,14,11
1,11/14/2011,11/14/11 11:01,54,"1321248655	9601528554	7930142000	1321248723	Abort call",1038016,TAJPAR,2,11,14,11
1,11/14/2011,11/14/11 11:01,55,"1321248647	9724007921	7930142000	1321248723	Abort call",1038011,TAJPAR,2,11,14,11
1,11/14/2011,11/14/11 11:01,54,"1321248645	9898218817	7930142000	1321248723	Abort call",1038010,TAJPAR,1,11,14,11
1,11/14/2011,11/14/11 11:05,N/A,N/A,1038019,TAJPAR,2,11,14,11
1,11/14/2011,11/14/11 11:05,N/A,N/A,1038019,TAJPAR,2,11,14,11
1,11/14/2011,11/14/11 11:05,95,"1321248921	9429281753	7930142000	1321249032	Abort call",1038028,TAJPAR,1,11,14,11
1,11/14/2011,11/14/11 11:05,104,"1321248925	9574491865	7930142000	1321249042	Prompt",1038034,TAJPAR,1,11,14,11
1,11/14/2011,11/14/11 11:05,37,q1.wav,1038025,TAJPAR,1,11,14,11
1,11/14/2011,11/14/11 11:05,78,"1321248917	9724398575	7930142000	1321249005	Prompt",1038026,TAJPAR,1,11,14,11
1,11/14/2011,11/14/11 11:05,18,welcome.wav,1038033,TAJPAR,1,11,14,11
1,11/14/2011,11/14/11 11:05,95,"1321248907	9727554683	7930142000	1321249026	Abort call",1038017,TAJPAR,2,11,14,11
1,11/14/2011,11/14/11 11:05,72,q1.wav,1038024,TAJPAR,2,11,14,11
1,11/14/2011,11/14/11 11:10,154,"1321249218	7567127301	7930142000	1321249403	Prompt",1039009,TRAMBODA,2,11,14,11
1,11/14/2011,11/14/11 11:10,127,"1321249214	9712294543	7930142000	1321249361	Prompt",1039006,TRAMBODA,1,11,14,11
1,11/14/2011,11/14/11 11:10,N/A,N/A,1039001,TRAMBODA,1,11,14,11
1,11/14/2011,11/14/11 11:10,N/A,N/A,1039001,TRAMBODA,1,11,14,11
1,11/14/2011,11/14/11 11:10,1,welcome.wav,1039012,TRAMBODA,2,11,14,11
1,11/14/2011,11/14/11 11:10,80,"1321249220	9737322561	7930142000	1321249320	Prompt",1039010,TRAMBODA,1,11,14,11
1,11/14/2011,11/14/11 11:10,83,"1321249223	9913194829	7930142000	1321249319	Prompt",1039011,TRAMBODA,2,11,14,11
1,11/14/2011,11/14/11 11:15,80,"1321249521	9714323818	7930142000	1321249618	Prompt",1039032,TRAMBODA,1,11,14,11
1,11/14/2011,11/14/11 11:15,80,"1321249519	9726908232	7930142000	1321249614	Prompt",1039027,TRAMBODA,2,11,14,11
1,11/14/2011,11/14/11 11:15,17,welcome.wav,1039023,TRAMBODA,1,11,14,11
1,11/14/2011,11/14/11 11:15,95,"1321249509	9913827966	7930142000	1321249621	Abort call",1039016,TRAMBODA,2,11,14,11
1,11/14/2011,11/14/11 11:15,72,"1321249511	9913845815	7930142000	1321249604	Prompt",1039017,TRAMBODA,1,11,14,11
1,11/14/2011,11/14/11 11:15,90,"1321249523	9913848410	7930142000	1321249638	Prompt",1039034,TRAMBODA,1,11,14,11
1,11/14/2011,11/14/11 11:15,95,"1321249515	9978065207	7930142000	1321249624	Abort call",1039021,TRAMBODA,2,11,14,11
1,11/14/2011,11/14/11 11:15,95,"1321249507	9978883494	7930142000	1321249627	Abort call",1039013,TRAMBODA,1,11,14,11
1,11/14/2011,11/14/11 11:15,122,"1321249525	9979945334	7930142000	1321249666	Prompt",2003002,BHADUKA,2,11,14,11
1,11/14/2011,11/14/11 11:20,84,q3.wav,2003021,BHADUKA,1,11,14,11
1,11/14/2011,11/14/11 11:20,4,welcome.wav,2003005,BHADUKA,2,11,14,11
1,11/14/2011,11/14/11 11:20,95,"1321249823	9925644169	7930142000	1321249932	Abort call",2003018,BHADUKA,2,11,14,11
1,11/14/2011,11/14/11 11:20,104,"1321249819	9925736555	7930142000	1321249936	Prompt",2003015,BHADUKA,1,11,14,11
1,11/14/2011,11/14/11 11:20,53,q1.wav,2003003,BHADUKA,1,11,14,11
1,11/14/2011,11/14/11 11:20,13,welcome.wav,2003008,BHADUKA,2,11,14,11
1,11/14/2011,11/14/11 11:25,95,"1321250115	8141685651	7930142000	1321250234	Abort call",2003032,BHADUKA,1,11,14,11
1,11/14/2011,11/14/11 11:25,95,"1321250125	8347137330	7930142000	1321250236	Abort call",2007001,DHAJALA,1,11,14,11
1,11/14/2011,11/14/11 11:25,120,"1321250123	9586659413	7930142000	1321250259	Abort call",2003040,BHADUKA,1,11,14,11
1,11/14/2011,11/14/11 11:25,95,"1321250111	9825771092	7930142000	1321250219	Abort call",2003030,BHADUKA,2,11,14,11
1,11/14/2011,11/14/11 11:25,102,"1321250113	9879854195	7930142000	1321250236	Prompt",2003031,BHADUKA,1,11,14,11
1,11/14/2011,11/14/11 11:25,N/A,N/A,2003038,BHADUKA,2,11,14,11
1,11/14/2011,11/14/11 11:25,N/A,N/A,2003038,BHADUKA,2,11,14,11
1,11/14/2011,11/14/11 11:25,95,"1321250107	9979981903	7930142000	1321250218	Abort call",2003027,BHADUKA,1,11,14,11
1,11/14/2011,11/14/11 11:25,86,"1321250109	9979999246	7930142000	1321250225	Prompt",2003029,BHADUKA,1,11,14,11
1,11/14/2011,11/14/11 11:30,295,likertverygood.wav,2028019,NAVA SUDAMDA,1,11,14,11
1,11/14/2011,11/14/11 11:30,95,"1321250443	9428916301	7930142000	1321250551	Abort call",2007009,DHAJALA,2,11,14,11
1,11/14/2011,11/14/11 11:30,194,thankyou_responsecall.wav,1011008,KANDHASAR,1,11,14,11
1,11/14/2011,11/14/11 11:31,167,"1321250457	8140583979	7930142000	1321250655	Prompt",2007018,DHAJALA,1,11,14,11
1,11/14/2011,11/14/11 11:31,31,q1.wav,2007010,DHAJALA,2,11,14,11
1,11/14/2011,11/14/11 11:31,88,"1321250447	9725513036	7930142000	1321250564	Prompt",2007011,DHAJALA,2,11,14,11
1,11/14/2011,11/14/11 11:31,290,thankyou_responsecall.wav,2012018,KARADI,1,11,14,11
1,11/14/2011,11/14/11 11:31,197,thankyou_responsecall.wav,2021011,MAGALFUI,1,11,14,11
1,11/14/2011,11/14/11 11:31,100,"1321250449	9974602898	7930142000	1321250567	Prompt",2007013,DHAJALA,1,11,14,11
1,11/14/2011,11/14/11 11:31,99,"1321250455	9998898933	7930142000	1321250566	Prompt",2007017,DHAJALA,1,11,14,11
1,11/14/2011,11/14/11 11:35,95,"1321250707	7359738767	7930142000	1321250828	Abort call",2007020,DHAJALA,1,11,14,11
1,11/14/2011,11/14/11 11:35,69,"1321250709	8758199424	7930142000	1321250787	Prompt",2007021,DHAJALA,1,11,14,11
1,11/14/2011,11/14/11 11:35,45,q1.wav,2007040,DHAJALA,2,11,14,11
1,11/14/2011,11/14/11 11:35,15,welcome.wav,2008003,DHAMRASLA,2,11,14,11
1,11/14/2011,11/14/11 11:35,47,q1.wav,2007034,DHAJALA,2,11,14,11
1,11/14/2011,11/14/11 11:35,84,"1321250715	9737272633	7930142000	1321250831	Prompt",2007032,DHAJALA,2,11,14,11
1,11/14/2011,11/14/11 11:35,95,"1321250719	9909875861	7930142000	1321250843	Abort call",2007036,DHAJALA,1,11,14,11
1,11/14/2011,11/14/11 11:35,97,"1321250713	9913148450	7930142000	1321250824	Prompt",2007024,DHAJALA,1,11,14,11
1,11/14/2011,11/14/11 11:35,73,q1.wav,2008004,DHAMRASLA,2,11,14,11
1,11/14/2011,11/14/11 11:35,71,"1321250711	9998467119	7930142000	1321250795	Prompt",2007022,DHAJALA,1,11,14,11
1,11/14/2011,11/14/11 11:40,97,"1321251022	8758199350	7930142000	1321251142	Prompt",2008014,DHAMRASLA,2,11,14,11
1,11/14/2011,11/14/11 11:40,N/A,N/A,2008007,DHAMRASLA,2,11,14,11
1,11/14/2011,11/14/11 11:40,N/A,N/A,2008007,DHAMRASLA,2,11,14,11
1,11/14/2011,11/14/11 11:40,76,"1321251008	9687149567	7930142000	1321251102	Prompt",2008006,DHAMRASLA,1,11,14,11
1,11/14/2011,11/14/11 11:40,107,"1321251020	9727367541	7930142000	1321251140	Prompt",2008013,DHAMRASLA,2,11,14,11
1,11/14/2011,11/14/11 11:40,95,"1321251006	9909875828	7930142000	1321251115	Abort call",2008005,DHAMRASLA,1,11,14,11
1,11/14/2011,11/14/11 11:40,132,"1321251016	9909875895	7930142000	1321251164	Prompt",2008010,DHAMRASLA,1,11,14,11
1,11/14/2011,11/14/11 11:40,95,"1321251018	9978523401	7930142000	1321251134	Abort call",2008012,DHAMRASLA,1,11,14,11
1,11/14/2011,11/14/11 11:40,95,"1321251014	9979003126	7930142000	1321251131	Abort call",2008009,DHAMRASLA,1,11,14,11
1,11/14/2011,11/14/11 11:45,95,"1321251309	8980547940	7930142000	1321251419	Abort call",2008021,DHAMRASLA,1,11,14,11
1,11/14/2011,11/14/11 11:45,87,"1321251313	9099406130	7930142000	1321251419	Prompt",2008027,DHAMRASLA,2,11,14,11
1,11/14/2011,11/14/11 11:45,95,"1321251321	9558434098	7930142000	1321251434	Abort call",2008040,DHAMRASLA,1,11,14,11
1,11/14/2011,11/14/11 11:45,23,q1.wav,2008030,DHAMRASLA,2,11,14,11
1,11/14/2011,11/14/11 11:45,88,"1321251317	9687256701	7930142000	1321251428	Prompt",2008031,DHAMRASLA,1,11,14,11
1,11/14/2011,11/14/11 11:45,95,"1321251307	9727621407	7930142000	1321251414	Abort call",2008019,DHAMRASLA,2,11,14,11
1,11/14/2011,11/14/11 11:45,73,"1321251323	9909547264	7930142000	1321251406	Prompt",2009001,DHANDHALPUR,2,11,14,11
1,11/14/2011,11/14/11 11:45,77,"1321251311	9979479605	7930142000	1321251411	Prompt",2008024,DHAMRASLA,2,11,14,11
1,11/14/2011,11/14/11 11:50,N/A,N/A,2009005,DHANDHALPUR,1,11,14,11
1,11/14/2011,11/14/11 11:50,N/A,N/A,2009005,DHANDHALPUR,1,11,14,11
1,11/14/2011,11/14/11 11:50,N/A,N/A,2009020,DHANDHALPUR,2,11,14,11
1,11/14/2011,11/14/11 11:50,N/A,N/A,2009020,DHANDHALPUR,2,11,14,11
1,11/14/2011,11/14/11 11:50,N/A,N/A,2009017,DHANDHALPUR,2,11,14,11
1,11/14/2011,11/14/11 11:50,N/A,N/A,2009017,DHANDHALPUR,2,11,14,11
1,11/14/2011,11/14/11 11:50,N/A,N/A,2009011,DHANDHALPUR,1,11,14,11
1,11/14/2011,11/14/11 11:50,N/A,N/A,2009011,DHANDHALPUR,1,11,14,11
1,11/14/2011,11/14/11 11:50,N/A,N/A,2009004,DHANDHALPUR,2,11,14,11
1,11/14/2011,11/14/11 11:50,N/A,N/A,2009004,DHANDHALPUR,2,11,14,11
1,11/14/2011,11/14/11 11:50,4,welcome.wav,2009009,DHANDHALPUR,1,11,14,11
1,11/14/2011,11/14/11 11:50,124,"1321251610	9979261655	7930142000	1321251757	Prompt",2009007,DHANDHALPUR,1,11,14,11
1,11/14/2011,11/14/11 11:50,74,"1321251616	9979382127	7930142000	1321251701	Prompt",2009012,DHANDHALPUR,1,11,14,11
1,11/14/2011,11/14/11 11:55,223,"1321251915	8905401065	7930142000	1321252160	Prompt",2009039,DHANDHALPUR,1,11,14,11
1,11/14/2011,11/14/11 11:55,74,q1.wav,2009040,DHANDHALPUR,1,11,14,11
1,11/14/2011,11/14/11 11:55,81,"1321251921	9099437322	7930142000	1321252023	Prompt",2012003,KARADI,1,11,14,11
1,11/14/2011,11/14/11 11:55,N/A,N/A,2009024,DHANDHALPUR,1,11,14,11
1,11/14/2011,11/14/11 11:55,N/A,N/A,2009024,DHANDHALPUR,1,11,14,11
1,11/14/2011,11/14/11 11:55,3,welcome.wav,2012006,KARADI,2,11,14,11
1,11/14/2011,11/14/11 11:55,95,"1321251913	9909401484	7930142000	1321252029	Abort call",2009026,DHANDHALPUR,1,11,14,11
1,11/14/2011,11/14/11 11:55,87,"1321251919	9909874651	7930142000	1321252022	Prompt",2012001,KARADI,2,11,14,11
1,11/14/2011,11/14/11 11:55,44,q1.wav,2009025,DHANDHALPUR,2,11,14,11
1,11/14/2011,11/14/11 12:00,87,"1321252243	9687385022	7930142000	1321252343	Prompt",2012012,KARADI,2,11,14,11
1,11/14/2011,11/14/11 12:00,45,q1.wav,2012014,KARADI,2,11,14,11
1,11/14/2011,11/14/11 12:01,91,"1321252255	8758198191	7930142000	1321252362	Prompt",2012021,KARADI,2,11,14,11
1,11/14/2011,11/14/11 12:01,95,"1321252241	9537414561	7930142000	1321252355	Abort call",2012011,KARADI,2,11,14,11
1,11/14/2011,11/14/11 12:01,93,"1321252237	9712294668	7930142000	1321252354	Prompt",2012007,KARADI,1,11,14,11
1,11/14/2011,11/14/11 12:01,180,"1321252251	9726908567	7930142000	1321252446	Prompt",2012018,KARADI,1,11,14,11
1,11/14/2011,11/14/11 12:01,69,q1.wav,2012017,KARADI,1,11,14,11
1,11/14/2011,11/14/11 12:01,74,"1321252247	9974922816	7930142000	1321252348	Prompt",2012015,KARADI,2,11,14,11
1,11/14/2011,11/14/11 12:05,N/A,N/A,2013008,KASHIPURA,1,11,14,11
1,11/14/2011,11/14/11 12:05,N/A,N/A,2013008,KASHIPURA,1,11,14,11
1,11/14/2011,11/14/11 12:05,N/A,N/A,2012032,KARADI,1,11,14,11
1,11/14/2011,11/14/11 12:05,N/A,N/A,2012032,KARADI,1,11,14,11
1,11/14/2011,11/14/11 12:05,92,"1321252521	9714062250	7930142000	1321252635	Prompt",2013004,KASHIPURA,1,11,14,11
1,11/14/2011,11/14/11 12:05,66,q1.wav,2012025,KARADI,1,11,14,11
1,11/14/2011,11/14/11 12:05,81,"1321252523	9737725547	7930142000	1321252621	dtmf		3",2013007,KASHIPURA,2,11,14,11
1,11/14/2011,11/14/11 12:05,94,"1321252511	9825453568	7930142000	1321252621	Abort call",2012029,KARADI,1,11,14,11
1,11/14/2011,11/14/11 12:05,49,q1.wav,2013002,KASHIPURA,2,11,14,11
1,11/14/2011,11/14/11 12:05,69,q1.wav,2012024,KARADI,1,11,14,11
1,11/14/2011,11/14/11 12:05,88,"1321252517	9913912872	7930142000	1321252620	Prompt",2012040,KARADI,1,11,14,11
1,11/14/2011,11/14/11 12:10,167,"1321252807	7698229173	7930142000	1321252994	Prompt",2013009,KASHIPURA,2,11,14,11
1,11/14/2011,11/14/11 12:10,94,"1321252811	9016116483	7930142000	1321252930	Abort call",2013014,KASHIPURA,2,11,14,11
1,11/14/2011,11/14/11 12:10,44,q1.wav,2013021,KASHIPURA,2,11,14,11
1,11/14/2011,11/14/11 12:10,95,"1321252815	9624990584	7930142000	1321252927	Abort call",2013020,KASHIPURA,2,11,14,11
1,11/14/2011,11/14/11 12:10,94,"1321252823	9714690527	7930142000	1321252936	Abort call",2013026,KASHIPURA,1,11,14,11
1,11/14/2011,11/14/11 12:10,49,q1.wav,2013017,KASHIPURA,1,11,14,11
1,11/14/2011,11/14/11 12:10,43,q1.wav,2013012,KASHIPURA,2,11,14,11
1,11/14/2011,11/14/11 12:10,76,q1.wav,2013022,KASHIPURA,1,11,14,11
1,11/14/2011,11/14/11 12:10,53,q1.wav,2013024,KASHIPURA,1,11,14,11
1,11/14/2011,11/14/11 12:10,161,"1321252825	9979634482	7930142000	1321253003	Prompt",2013029,KASHIPURA,1,11,14,11
1,11/14/2011,11/14/11 12:15,N/A,N/A,2014005,KASWALI,2,11,14,11
1,11/14/2011,11/14/11 12:15,N/A,N/A,2014005,KASWALI,2,11,14,11
1,11/14/2011,11/14/11 12:15,N/A,N/A,2014006,KASWALI,2,11,14,11
1,11/14/2011,11/14/11 12:15,N/A,N/A,2014006,KASWALI,2,11,14,11
1,11/14/2011,11/14/11 12:15,N/A,N/A,2014010,KASWALI,1,11,14,11
1,11/14/2011,11/14/11 12:15,N/A,N/A,2014010,KASWALI,1,11,14,11
1,11/14/2011,11/14/11 12:20,59,q1.wav,2014020,KASWALI,2,11,14,11
1,11/14/2011,11/14/11 12:20,N/A,N/A,2014022,KASWALI,2,11,14,11
1,11/14/2011,11/14/11 12:20,N/A,N/A,2014022,KASWALI,2,11,14,11
1,11/14/2011,11/14/11 12:20,45,q1.wav,2014014,KASWALI,2,11,14,11
1,11/14/2011,11/14/11 12:20,95,"1321253420	9687434836	7930142000	1321253529	Abort call",2014018,KASWALI,1,11,14,11
1,11/14/2011,11/14/11 12:20,95,"1321253408	9723533840	7930142000	1321253515	Abort call",2014012,KASWALI,1,11,14,11
1,11/14/2011,11/14/11 12:20,6,welcome.wav,2014017,KASWALI,2,11,14,11
1,11/14/2011,11/14/11 12:20,N/A,N/A,2014015,KASWALI,1,11,14,11
1,11/14/2011,11/14/11 12:20,N/A,N/A,2014015,KASWALI,1,11,14,11
1,11/14/2011,11/14/11 12:20,N/A,N/A,2014016,KASWALI,2,11,14,11
1,11/14/2011,11/14/11 12:20,95,"1321253406	9924049163	7930142000	1321253515	Abort call",2014011,KASWALI,2,11,14,11
1,11/14/2011,11/14/11 12:25,71,"1321253719	9537771193	7930142000	1321253804	Abort call",2015001,KESHARPAR,2,11,14,11
1,11/14/2011,11/14/11 12:25,N/A,N/A,2014026,KASWALI,1,11,14,11
1,11/14/2011,11/14/11 12:25,N/A,N/A,2014026,KASWALI,1,11,14,11
1,11/14/2011,11/14/11 12:25,41,q1.wav,2014037,KASWALI,1,11,14,11
1,11/14/2011,11/14/11 12:25,104,"1321253721	9879027383	7930142000	1321253851	Prompt",2015003,KESHARPAR,2,11,14,11
1,11/14/2011,11/14/11 12:25,95,"1321253717	9904647169	7930142000	1321253832	Abort call",2014039,KASWALI,2,11,14,11
1,11/14/2011,11/14/11 12:25,156,"1321253723	9979478365	7930142000	1321253893	Prompt",2015004,KESHARPAR,1,11,14,11
1,11/14/2011,11/14/11 12:25,N/A,N/A,2014027,KASWALI,2,11,14,11
1,11/14/2011,11/14/11 12:25,N/A,N/A,2014027,KASWALI,2,11,14,11
1,11/14/2011,11/14/11 12:30,N/A,N/A,2015024,KESHARPAR,2,11,14,11
1,11/14/2011,11/14/11 12:30,N/A,N/A,2015024,KESHARPAR,2,11,14,11
1,11/14/2011,11/14/11 12:30,84,"1321254039	9714081704	7930142000	1321254139	Prompt",2015007,KESHARPAR,1,11,14,11
1,11/14/2011,11/14/11 12:30,103,"1321254041	9879816997	7930142000	1321254156	Prompt",2015010,KESHARPAR,1,11,14,11
1,11/14/2011,11/14/11 12:31,95,"1321254057	8141611699	7930142000	1321254166	Abort call",2015026,KESHARPAR,2,11,14,11
1,11/14/2011,11/14/11 12:31,43,q1.wav,2015022,KESHARPAR,1,11,14,11
1,11/14/2011,11/14/11 12:31,81,"1321254043	9726924049	7930142000	1321254143	Prompt",2015011,KESHARPAR,1,11,14,11
1,11/14/2011,11/14/11 12:31,95,"1321254055	9727983694	7930142000	1321254168	Abort call",2015025,KESHARPAR,1,11,14,11
1,11/14/2011,11/14/11 12:31,50,q1.wav,2015012,KESHARPAR,2,11,14,11
1,11/14/2011,11/14/11 12:31,75,"1321254049	9909125684	7930142000	1321254139	Prompt",2015021,KESHARPAR,2,11,14,11
1,11/14/2011,11/14/11 12:31,164,record_responsecall.wav,1023027,MOTA KANGHASAR,2,11,14,11
1,11/14/2011,11/14/11 12:35,16,welcome.wav,2017003,KHINTALA,2,11,14,11
1,11/14/2011,11/14/11 12:35,37,q1.wav,2017006,KHINTALA,2,11,14,11
1,11/14/2011,11/14/11 12:35,N/A,N/A,2017009,KHINTALA,1,11,14,11
1,11/14/2011,11/14/11 12:35,N/A,N/A,2017009,KHINTALA,1,11,14,11
1,11/14/2011,11/14/11 12:35,95,"1321254311	9586338686	7930142000	1321254426	Abort call",2015033,KESHARPAR,2,11,14,11
1,11/14/2011,11/14/11 12:35,95,"1321254311	9586338686	7930142000	1321254426	Abort call",2015033,KESHARPAR,2,11,14,11
1,11/14/2011,11/14/11 12:35,N/A,N/A,2017011,KHINTALA,1,11,14,11
1,11/14/2011,11/14/11 12:35,N/A,N/A,2017011,KHINTALA,1,11,14,11
1,11/14/2011,11/14/11 12:35,108,"1321254315	9724087814	7930142000	1321254450	Prompt",2017001,KHINTALA,2,11,14,11
1,11/14/2011,11/14/11 12:35,95,"1321254309	9726460245	7930142000	1321254425	Abort call",2015032,KESHARPAR,2,11,14,11
1,11/14/2011,11/14/11 12:35,85,"1321254313	9879700612	7930142000	1321254415	Prompt",2015040,KESHARPAR,1,11,14,11
1,11/14/2011,11/14/11 12:40,137,"1321254615	8140305265	7930142000	1321254775	Abort call",2017023,KHINTALA,2,11,14,11
1,11/14/2011,11/14/11 12:40,95,"1321254609	8140604062	7930142000	1321254726	Abort call",2017016,KHINTALA,2,11,14,11
1,11/14/2011,11/14/11 12:40,94,"1321254617	9714719147	7930142000	1321254738	Abort call",2017024,KHINTALA,1,11,14,11
1,11/14/2011,11/14/11 12:40,121,"1321254607	9714795501	7930142000	1321254745	Prompt",2017013,KHINTALA,2,11,14,11
1,11/14/2011,11/14/11 12:40,66,q2.wav,2017026,KHINTALA,2,11,14,11
1,11/14/2011,11/14/11 12:40,95,"1321254621	9737825381	7930142000	1321254743	Abort call",2017028,KHINTALA,2,11,14,11
1,11/14/2011,11/14/11 12:40,120,"1321254623	9737827701	7930142000	1321254758	Prompt",2017035,KHINTALA,1,11,14,11
1,11/14/2011,11/14/11 12:40,84,"1321254611	9978795751	7930142000	1321254710	Prompt",2017018,KHINTALA,1,11,14,11
